source,run,region,baseline_mode,standardization_protocol,baseline_fit_path,member_match_policy,case,period_start,period_end,spei48_mean
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2041,2060,-2.943558328014387
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2081,2100,-4.888415692053278
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2021,2040,1.3792593951124603
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2041,2060,2.1876152381169183
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2081,2100,2.02068908466291
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2021,2040,-1.267037892079108
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2041,2060,-1.7070907937261102
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2081,2100,-3.5209195916352067
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2021,2040,-1.5111589029393855
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2041,2060,-1.9057404901755246
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2081,2100,-3.76546414311881
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2021,2040,-1.5791088576740193
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2041,2060,-2.298227556481612
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2081,2100,-4.079681159274305
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2021,2040,-1.2145936761991838
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2041,2060,-1.6370415361250779
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2081,2100,-3.5220538573649054
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2021,2040,0.6978471890021299
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2041,2060,1.2478917975483448
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2081,2100,1.3094550488277783
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2021,2040,-2.6820843211372605
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2041,2060,-3.9447027093774523
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2081,2100,-5.688655397029849
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2021,2040,-0.022920304898125708
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2041,2060,-0.008641920265102224
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2081,2100,-0.06998417578487436
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2021,2040,0.1705689269888362
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2041,2060,0.15021759443982524
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2081,2100,0.10866826605807312
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2021,2040,0.3373182711317263
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2041,2060,0.6023957509713482
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2081,2100,0.4685130108332816
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2021,2040,-0.06100543029780347
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2041,2060,-0.06025358856171674
cmip6/ACCESS-ESM1-5,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2081,2100,-0.05920576418811308
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_actual,2021,2040,-3.1376591803427027
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_actual,2041,2060,-3.5592880802199223
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_actual,2081,2100,-4.548495309484053
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_clamped,2021,2040,-0.12421768487296755
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_clamped,2041,2060,-0.12421768487296755
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,all_clamped,2081,2100,-0.12423338226624278
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2021,2040,-3.15791863036983
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2041,2060,-3.875210771304788
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2081,2100,-5.055004781847716
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_temperature,2021,2040,-0.16756365491237885
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_temperature,2041,2060,0.3298429610780403
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_temperature,2081,2100,0.6282118241839357
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_radiation,2021,2040,-3.199646423553912
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_radiation,2041,2060,-3.615710242906376
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_radiation,2081,2100,-4.535826818837113
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_wind,2021,2040,-3.3567614626663613
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_wind,2041,2060,-3.790239973173473
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_wind,2081,2100,-4.960176327046432
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_humidity,2021,2040,-2.7684796658655615
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_humidity,2041,2060,-3.4061416734543686
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_humidity,2081,2100,-4.422500694196822
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_pressure,2021,2040,-3.1508606201783076
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_pressure,2041,2060,-3.5778047903273564
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,loo_pressure,2081,2100,-4.571446582329671
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_precipitation,2021,2040,-0.10395768700306637
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_precipitation,2041,2060,0.19170545383399668
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_precipitation,2081,2100,0.38227635004120125
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_temperature,2021,2040,-3.0536741327064636
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_temperature,2041,2060,-4.004439745640364
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_temperature,2081,2100,-5.313715293200387
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_radiation,2021,2040,-0.07535500599127935
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_radiation,2041,2060,-0.08105991945989983
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_radiation,2081,2100,-0.14434162186989116
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_wind,2021,2040,0.023795234372290846
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_wind,2041,2060,0.03591728571053543
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_wind,2081,2100,0.1569633773978597
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_humidity,2021,2040,-0.41703000208238544
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_humidity,2041,2060,-0.2203595788085485
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_humidity,2081,2100,-0.1794914306406815
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_pressure,2021,2040,-0.11477060064763624
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_pressure,2041,2060,-0.1116122990324746
cmip6/CanESM5-CanOE,r1i1p2f1,IRN,native,member-native-zscore,,exact,only_pressure,2081,2100,-0.10994712318561571
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2021,2040,-0.7125057925539484
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2041,2060,-1.7596794768745028
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2081,2100,-3.795980664333478
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2021,2040,-0.08112808374451465
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2041,2060,-0.08112808374451465
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2081,2100,-0.08115084628888972
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2021,2040,-1.1446472660040112
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2041,2060,-2.1283912155122025
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2081,2100,-3.9690613522699163
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2021,2040,0.9223034033151872
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2041,2060,0.6316018708902119
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2081,2100,0.5197638659467081
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2021,2040,-0.9638839933365254
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2041,2060,-1.9693168367016285
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2081,2100,-4.002966467569795
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2021,2040,-0.7592067816443565
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2041,2060,-1.7778803687564504
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2081,2100,-4.08634232021122
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2021,2040,-0.9043274167638349
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2041,2060,-1.7977240198505835
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2081,2100,-3.6444375477840834
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2021,2040,-0.7137870222981415
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2041,2060,-1.7589793349406995
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2081,2100,-3.797229395662255
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2021,2040,0.3510129605056918
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2041,2060,0.2875833205077722
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2081,2100,0.09192926731111967
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2021,2040,-1.6771247112053984
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2041,2060,-2.42891125612716
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2081,2100,-4.369777017086133
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2021,2040,0.13860006457870871
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2041,2060,0.09715570955586784
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2081,2100,0.07777299082188502
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2021,2040,0.02776079435903676
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2041,2060,-0.0077464884237036175
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2081,2100,0.25995813035411125
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2021,2040,0.20168264988068987
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2041,2060,0.04600058719413287
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2081,2100,-0.10486880592365812
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2021,2040,-0.08095296365230772
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2041,2060,-0.08244688812579876
cmip6/EC-Earth3-CC,r10i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2081,2100,-0.08120895625306788
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2021,2040,-0.918669358573119
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2041,2060,-1.9762164489533296
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2081,2100,-2.6010772800969573
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2021,2040,-0.060064483364551995
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2041,2060,-0.060064483364551995
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2081,2100,-0.06008542056648262
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2021,2040,-1.248900928236061
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2041,2060,-2.3662172261245145
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2081,2100,-3.2576633110220787
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2021,2040,0.8223271830752701
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2041,2060,1.0122430789672412
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2081,2100,1.345516748763763
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2021,2040,-1.1215919075852396
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2041,2060,-2.1962793753070895
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2081,2100,-2.82873934800786
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2021,2040,-1.116415048662842
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2041,2060,-2.317502867343786
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2081,2100,-2.946947261610061
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2021,2040,-1.0150144513505646
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2041,2060,-2.0741949532965753
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2081,2100,-2.7661572298858186
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2021,2040,-0.922697845417832
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2041,2060,-1.981021546263561
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,loo_pressure,2081,2100,-2.604443598004004
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2021,2040,0.2701667359351229
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2041,2060,0.3299358200915021
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_precipitation,2081,2100,0.5965002689922548
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2021,2040,-1.7876117079300742
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2041,2060,-3.061262270199411
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_temperature,2081,2100,-4.046245135560286
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2021,2040,0.11177727728223011
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2041,2060,0.12116312674404989
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_radiation,2081,2100,0.11172279907222472
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2021,2040,0.17956337831568062
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2041,2060,0.28660921258848165
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_wind,2081,2100,0.30556085407874006
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2021,2040,0.11558813305080774
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2041,2060,0.12134627117984656
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_humidity,2081,2100,0.1944411046962387
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2021,2040,-0.05746003305189248
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2041,2060,-0.05712464767337413
cmip6/EC-Earth3-Veg-LR,r2i1p1f1,IRN,native,member-native-zscore,,exact,only_pressure,2081,2100,-0.058291020489413266
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2021,2040,-1.2869535849217406
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2041,2060,-3.2834767402363747
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_actual,2081,2100,-3.0535260846292944
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2021,2040,0.07039134351782812
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2041,2060,0.07039134351782812
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,all_clamped,2081,2100,0.0703725835669693
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2021,2040,-1.5544750840376738
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2041,2060,-3.181798267974622
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_precipitation,2081,2100,-3.565848413646253
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2021,2040,1.195320823115978
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2041,2060,0.422461747070914
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_temperature,2081,2100,1.6360822845123157
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2021,2040,-1.5266605621811704
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2041,2060,-3.4887965742083384
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_radiation,2081,2100,-3.3223854804448916
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2021,2040,-1.6909563481116554
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2041,2060,-3.631281125226288
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_wind,2081,2100,-3.6431604822963397
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2021,2040,-1.4484242945397499
cmip6/EC-Earth3,r11i1p1f1,IRN,native,member-native-zscore,,exact,loo_humidity,2041,2060,-3.1216840688374483
